dataset,size,model,features,error_level,mean_accuracy,mean_f1,std_f1,mean_latency,mean_tokens,runs_count
wallmart,Large,deepseek-chat,NoFeatures,0.1,0.9599179666666666,0.161169715118495,0.1424842546254467,43.27854380607605,2201.4,5
