dataset,size,model,features,error_level,run_index,accuracy,f1,precision,recall,runtime_seconds,tokens_total,tokens_prompt,tokens_completion,cost_usd
health,Large,deepseek-chat,NoFeatures,0.1,1,0.5873166666666667,0.03969439004052822,0.020249082509817887,1.0,35.797459840774536,1785,1224,561,0.0009475800000000001
health,Large,deepseek-chat,NoFeatures,0.1,2,0.9957895833333333,0.6717557251908397,0.9805595068752964,0.5108695652173914,47.030118465423584,2508,1794,714,0.00126978
health,Large,deepseek-chat,NoFeatures,0.1,3,0.9957916666666666,0.6684901531728665,0.981053307642903,0.5069697975439761,44.67190861701965,2360,1776,584,0.0011219200000000002
health,Large,deepseek-chat,NoFeatures,0.1,4,0.9957239583333334,0.6637175391169001,0.9799225931301403,0.5017961104917626,39.47672963142395,1814,1241,573,0.0009653700000000001
health,Large,deepseek-chat,NoFeatures,0.1,5,0.5040641666666666,0.03251382243876428,0.016525565876689532,1.0,55.31954789161682,2315,1561,754,0.00125087
