dataset,size,model,features,error_level,mean_accuracy,mean_f1,std_f1,mean_latency,mean_tokens,runs_count
retail,Large,deepseek-chat,NoFeatures,0.1,0.8913609583333334,0.18610981023140666,0.058130358515645214,47.50263714790344,2405,5
