dataset,size,model,features,error_level,mean_accuracy,mean_f1,std_f1,mean_latency,mean_tokens,runs_count
sensor,Large,gpt-4o-mini,NoFeatures,0.01,0.9409070972222222,0.3595302158065385,0.04642411853790735,45.36920943260193,4626,5
