dataset,size,model,features,error_level,mean_accuracy,mean_f1,std_f1,mean_latency,mean_tokens,runs_count
sensor,Large,gpt-4o-mini,DomainOnly,0.1,0.7767508055555555,0.6089354881719424,0.0906493183394245,65.66389317512512,7704.4,5
