dataset,size,model,features,error_level,mean_accuracy,mean_f1,std_f1,mean_latency,mean_tokens,runs_count
wallmart,Medium,baseline,NoGenAI,0.1,0.802083,0.6852640670643001,0.029687205184218104,1.0122199535369873,0,5
