dataset,size,model,features,error_level,mean_accuracy,mean_f1,std_f1,mean_latency,mean_tokens,runs_count
sensor,Large,gpt-4o,NoFeatures,0.1,0.49577840277777774,0.02821588527169972,0.0014840626321534103,37.68863658905029,2626,5
