dataset,size,model,features,error_level,mean_accuracy,mean_f1,std_f1,mean_latency,mean_tokens,runs_count
wallmart,Medium,gpt-4o,NoFeatures,0.01,0.8010043333333333,0.20657624440574934,0.017524289502791713,10.41661810874939,2149.2,5
