dataset,size,model,features,error_level,run_index,accuracy,f1,precision,recall,runtime_seconds,tokens_total,tokens_prompt,tokens_completion,cost_usd
wallmart,Large,gpt-4o-mini,RCIOnly,0.1,1,0.79275,0.6472880750182951,0.4999211356466877,0.9178531782421931,78.8074963092804,10958,6944,4014,0.00345
wallmart,Large,gpt-4o-mini,RCIOnly,0.1,2,0.79824,0.6720416124837452,0.5276026645568005,0.9253771431129415,76.65003395080566,11028,6954,4074,0.0034874999999999993
wallmart,Large,gpt-4o-mini,RCIOnly,0.1,3,0.8031333333333334,0.6926263635606629,0.5509948909884322,0.9322610925087913,92.05904626846313,11845,7546,4299,0.0037113
wallmart,Large,gpt-4o-mini,RCIOnly,0.1,4,0.8081275,0.7108949753457063,0.5729056622102413,0.9364461866719596,102.58460903167725,11516,7164,4352,0.0036858000000000004
wallmart,Large,gpt-4o-mini,RCIOnly,0.1,5,0.81287,0.7280996178603083,0.5938498440418291,0.9407784561545798,81.13706469535828,10156,6530,3626,0.0031551
