dataset,size,model,features,error_level,mean_accuracy,mean_f1,std_f1,mean_latency,mean_tokens,runs_count
sensor,Large,deepseek-chat,NoFeatures,0.1,0.8995322083333334,0.7284263870584612,0.04541967840355593,17670.73842277527,2725.2,5
