dataset,size,model,features,error_level,mean_accuracy,mean_f1,std_f1,mean_latency,mean_tokens,runs_count
wallmart,Medium,grok-3,NoFeatures,0.1,0.8004356666666667,0.6854747481797128,0.03114456336791759,22.793397855758666,2573.6,5
