dataset,size,model,features,error_level,mean_accuracy,mean_f1,std_f1,mean_latency,mean_tokens,runs_count
health,Medium,gpt-4o-mini,DomainOnly,0.01,0.9179347222222222,0.6906792825581004,0.4176780409513526,38.51072616577149,8066.2,5
