dataset,size,model,features,error_level,mean_accuracy,mean_f1,std_f1,mean_latency,mean_tokens,runs_count
retail,Medium,gpt-4o-mini,NoFeatures,0.01,0.9679229166666666,0.613070357285874,0.030584768386447497,26.79624738693237,3163.4,5
